LAMMPS data file via MB ab initio 2012 timestep = 1

3240 atoms
2 atom types

-15.35 30.7 xlo xhi
-15.35 30.7 ylo yhi
-15.35 30.7 zlo zhi

Masses

1 72.63
2 78.971

Atoms # atomic

541 2 -12.867 5.036 6.007
542 2 -14.186 9.601 7.994
543 2 -8.397 11.07 9.515
544 2 -9.27 1.685 0.8937
545 2 -5.725 13.46 2.242
546 2 -6.773 11.04 5.878
547 2 -13.306 14.86 0.2531
548 2 -9.022 6.583 11.81
549 2 -9.367 10.47 2.366
550 2 -11.518 12.05 5.023
551 2 -4.17 4.068 4.81
552 2 -7.388 14.35 11.69
553 2 -6.3 1.287 10.36
554 2 -6.998 4.496 7.562
555 2 -9.9 7.346 0.1292
556 2 -14.3916 3.53 9.29
557 2 -14.5843 3.392 12.82
558 2 -9.517 2.869 5.496
559 2 -3.47 2.657 0.4052
560 2 -4.45 7.145 14.29
561 2 -0.63 8.316 14.17
562 2 -10.205 0.3502 11.62
563 2 -2.59 10.08 13.08
564 2 -5.23 13.18 8.55
565 2 -8.3 15.02 4.851
566 2 -8.52 4.891 5.532
567 2 -11.159 13.9 2.123
568 2 -8.188 9.49 12.61
569 2 -6.245 0.5821 14.75
570 2 -10.137 11.04 13.55
571 2 -9.0 5.189 1.978
572 2 -10.727 4.056 14.47
573 2 -12.738 10.42 0.8886
574 2 -5.588 7.817 4.321
575 2 -11.027 9.482 10.43
576 2 -14.014 0.2309 11.37
577 2 -0.76 9.158 2.503
578 2 -2.0 14.18 7.378
579 2 -10.065 4.666 8.93
580 2 -0.01 2.615 0.996
581 2 -11.438 12.24 8.48
582 2 -15.0333 5.464 3.253
583 2 -11.902 5.976 9.589
584 2 -12.023 7.249 3.785
585 2 -6.178 9.992 1.112
586 2 -1.92 14.96 5.209
587 2 -1.24 6.041 6.771
588 2 -1.72 15.05 13.92
589 2 -3.98 2.78 12.32
590 2 -13.18 6.94 0.6724
591 2 -5.954 1.144 6.438
592 2 -3.56 11.11 10.14
593 2 -1.45 5.052 15.26
594 2 -0.18 12.59 10.42
595 2 -12.576 6.583 12.62
596 2 -2.05 5.797 11.48
597 2 -10.592 0.09855 5.251
598 2 -9.14 4.268 10.97
599 2 -6.17 2.22 2.929
600 2 -0.38 2.62 5.809
601 1 -11.305 11.66 17.798
602 1 -13.008 7.461 20.766
603 1 -14.8768 1.944 26.4
604 1 -14.6958 4.913 26.36
605 1 -11.885 15.24 28.02
606 1 -14.9791 12.65 28.02
607 1 -10.467 9.768 30.61
608 1 -11.17 7.296 26.47
609 1 -14.7499 4.651 20.838
610 1 -6.113 9.63 28.84
611 1 -5.0 11.54 16.743
612 1 -7.662 1.924 20.005
613 1 -2.73 9.948 17.773
614 1 -0.31 15.33 16.1105
615 1 -5.11 2.565 29.79
616 1 -2.3 4.047 21.756
617 1 -9.735 13.95 27.19
618 1 -1.17 7.755 19.493
619 1 -5.29 3.625 21.894
620 1 -5.02 9.713 24.877
621 1 -2.12 9.408 26.19
622 1 -7.086 14.76 24.61
623 1 -2.21 6.71 29.22
624 1 -0.64 12.26 22.296
625 1 -2.01 1.331 28.39
626 1 -15.2042 10.29 26.12
627 1 -11.733 14.28 19.492
628 1 -6.514 10.99 23.497
629 1 -0.04 14.17 19.522
630 1 -13.309 5.781 17.685
631 1 -11.739 6.208 29.87
632 1 -6.8 13.93 15.4985
633 1 -9.642 12.92 24.877
634 1 -7.644 1.069 27.8
635 1 -10.424 3.943 16.3169
636 1 -1.35 2.814 29.85
637 1 -5.05 9.547 21.172
638 1 -12.141 9.774 23.563
639 1 -4.8 8.545 17.691
640 1 -7.558 3.295 16.699
641 2 -13.85 10.46 27.98
642 2 -4.79 6.405 16.507
643 2 -4.64 8.176 23.008
644 2 -5.803 8.553 26.86
645 2 -2.95 10.2 20.408
646 2 -15.0132 12.15 20.07
647 2 -12.578 3.534 18.282
648 2 -1.66 1.078 26.06
649 2 -12.691 1.144 29.96
650 2 -11.556 13.53 28.65
651 2 -14.6775 8.874 20.459
652 2 -13.69 0.3739 19.382
653 2 -6.304 4.466 30.6
654 2 -8.869 13.89 23.293
655 2 -2.71 11.75 16.1559
656 2 -10.923 8.46 21.931
657 2 -5.26 12.42 29.86
658 2 -2.48 7.477 24.823
659 2 -1.54 14.38 17.358
660 2 -3.65 3.18 23.686
661 2 -12.867 5.036 21.357
662 2 -14.186 9.601 23.344
663 2 -8.397 11.07 24.865
664 2 -9.27 1.685 16.2437
665 2 -5.725 13.46 17.592
666 2 -6.773 11.04 21.228
667 2 -13.306 14.86 15.6031
668 2 -9.022 6.583 27.16
669 2 -9.367 10.47 17.716
670 2 -11.518 12.05 20.373
671 2 -4.17 4.068 20.16
672 2 -7.388 14.35 27.04
673 2 -6.3 1.287 25.71
674 2 -6.998 4.496 22.912
675 2 -9.9 7.346 15.4792
676 2 -14.3916 3.53 24.64
